time,open,high,low,close,volume
2022-01-02 23:00:00+00:00,47273,47445,47273,47338,7866821.6891
2022-01-02 23:15:00+00:00,47337,47419,47296,47403,3927062.6734
2022-01-02 23:30:00+00:00,47418,47480,47337,47368,3895389.7756
2022-01-02 23:45:00+00:00,47369,47396,47304,47304,4590501.8791
2022-01-03 00:00:00+00:00,47303,47303,47165,47167,6138578.1193
2022-01-03 00:15:00+00:00,47165,47256,47165,47177,668687.7021
2022-01-03 00:30:00+00:00,47178,47182,47074,47164,4317845.7498
2022-01-03 00:45:00+00:00,47164,47198,47061,47062,1055610.5644
2022-01-03 01:00:00+00:00,47062,47088,47038,47053,1820278.1431
2022-01-03 01:15:00+00:00,47051,47089,46955,47054,3393388.2328
2022-01-03 01:30:00+00:00,47049,47082,46990,46990,1769255.7743
2022-01-03 01:45:00+00:00,46987,47130,46978,47110,3533516.8821
2022-01-03 02:00:00+00:00,47113,47113,46889,46914,4828477.9436
2022-01-03 02:15:00+00:00,46914,47000,46885,46985,1995838.824
2022-01-03 02:30:00+00:00,46990,47046,46969,46978,1658626.2485
2022-01-03 02:45:00+00:00,46977,47023,46873,47001,4297395.0068
2022-01-03 03:00:00+00:00,47004,47076,46972,46972,2235179.1094
2022-01-03 03:15:00+00:00,46956,46970,46895,46970,627849.5927
2022-01-03 03:30:00+00:00,46971,46984,46753,46812,3818563.336
2022-01-03 03:45:00+00:00,46807,46847,46735,46812,3183987.5766
2022-01-03 04:00:00+00:00,46806,46881,46761,46869,1290425.7873
2022-01-03 04:15:00+00:00,46869,46916,46841,46847,545383.4939
2022-01-03 04:30:00+00:00,46848,46944,46847,46943,657003.6885
2022-01-03 04:45:00+00:00,46943,46944,46821,46829,446136.7017
2022-01-03 05:00:00+00:00,46829,46882,46793,46793,2608127.0551
2022-01-03 05:15:00+00:00,46788,47033,46787,46991,4804422.9526
2022-01-03 05:30:00+00:00,46991,47215,46985,47161,5419374.4774
2022-01-03 05:45:00+00:00,47162,47184,47068,47100,3765176.118
2022-01-03 06:00:00+00:00,47108,47112,47041,47042,2368708.8853
2022-01-03 06:15:00+00:00,47041,47053,46974,46986,1904210.0418
2022-01-03 06:30:00+00:00,46985,47075,46951,47073,1827875.92
2022-01-03 06:45:00+00:00,47067,47067,46904,46922,1529481.9977
2022-01-03 07:00:00+00:00,46931,46936,46878,46936,867201.5915
2022-01-03 07:15:00+00:00,46935,46968,46906,46968,780630.9893
2022-01-03 07:30:00+00:00,46967,47016,46967,46996,979148.7411
2022-01-03 07:45:00+00:00,46997,47073,46971,47067,606768.8485
2022-01-03 08:00:00+00:00,47067,47138,47042,47072,2845972.102
2022-01-03 08:15:00+00:00,47071,47071,47006,47015,757446.8452
2022-01-03 08:30:00+00:00,47013,47030,46956,46974,1571243.4348
2022-01-03 08:45:00+00:00,46974,46987,46933,46983,1187131.8503
2022-01-03 09:00:00+00:00,46983,47101,46972,46972,1419293.1604
2022-01-03 09:15:00+00:00,46971,46971,46798,46808,3954468.5359
2022-01-03 09:30:00+00:00,46818,46909,46800,46892,2587772.8774
2022-01-03 09:45:00+00:00,46893,46998,46887,46987,907177.4686
2022-01-03 10:00:00+00:00,46987,47241,46987,47185,6436884.5998
2022-01-03 10:15:00+00:00,47195,47199,47081,47081,2689308.6222
2022-01-03 10:30:00+00:00,47081,47199,47036,47168,1187047.2075
2022-01-03 10:45:00+00:00,47174,47239,47125,47126,1073323.8197
2022-01-03 11:00:00+00:00,47126,47341,47126,47326,4576925.8161
2022-01-03 11:15:00+00:00,47340,47385,47281,47337,3109305.3463
2022-01-03 11:30:00+00:00,47335,47354,47251,47280,1114751.208
2022-01-03 11:45:00+00:00,47279,47438,47270,47384,4507730.5987
2022-01-03 12:00:00+00:00,47385,47547,47265,47496,7789178.6087
2022-01-03 12:15:00+00:00,47490,47568,47339,47388,3984554.6229
2022-01-03 12:30:00+00:00,47389,47389,47239,47279,8796675.2735
2022-01-03 12:45:00+00:00,47280,47300,47189,47189,3250252.1604
2022-01-03 13:00:00+00:00,47190,47306,47190,47254,4274863.2877
2022-01-03 13:15:00+00:00,47255,47360,47255,47320,2177234.6682
2022-01-03 13:30:00+00:00,47321,47321,47221,47244,1327053.1078
2022-01-03 13:45:00+00:00,47249,47277,47144,47169,1409254.4288
2022-01-03 14:00:00+00:00,47161,47204,46959,47018,8929994.3201
2022-01-03 14:15:00+00:00,47019,47100,46970,47088,2482372.2791
2022-01-03 14:30:00+00:00,47087,47302,47087,47139,7144722.2454
2022-01-03 14:45:00+00:00,47139,47161,46816,46873,19760034.9366
2022-01-03 15:00:00+00:00,46873,46972,46800,46971,14332910.2756
2022-01-03 15:15:00+00:00,46982,47017,46839,46956,2826422.1782
2022-01-03 15:30:00+00:00,46949,46949,46852,46906,1389850.6996
2022-01-03 15:45:00+00:00,46905,46943,46589,46690,8781645.4739
2022-01-03 16:00:00+00:00,46687,46785,46588,46639,9124871.1693
2022-01-03 16:15:00+00:00,46639,46639,46266,46393,20280410.2224
2022-01-03 16:30:00+00:00,46366,46517,46305,46444,5401981.1786
2022-01-03 16:45:00+00:00,46438,46484,46329,46479,2901449.5626
2022-01-03 17:00:00+00:00,46478,46650,46441,46441,7468410.4752
2022-01-03 17:15:00+00:00,46430,46779,46424,46692,6834003.2723
2022-01-03 17:30:00+00:00,46692,46788,46581,46602,3931659.5515
2022-01-03 17:45:00+00:00,46602,46688,46587,46587,1725625.6634
2022-01-03 18:00:00+00:00,46578,46734,46569,46628,2248727.5375
2022-01-03 18:15:00+00:00,46621,46680,46597,46631,2595034.8387
2022-01-03 18:30:00+00:00,46627,46640,46450,46483,1746841.1106
2022-01-03 18:45:00+00:00,46473,46513,46428,46467,1666069.0169
2022-01-03 19:00:00+00:00,46467,46553,46365,46503,2663931.3856
2022-01-03 19:15:00+00:00,46494,46642,46472,46633,1386632.848
2022-01-03 19:30:00+00:00,46623,46645,46567,46587,820322.8119
2022-01-03 19:45:00+00:00,46586,46614,46406,46406,885639.4645
2022-01-03 20:00:00+00:00,46364,46408,46222,46295,9056559.496
2022-01-03 20:15:00+00:00,46300,46336,45744,45768,31634496.2872
2022-01-03 20:30:00+00:00,45768,45945,45704,45789,17644048.3412
2022-01-03 20:45:00+00:00,45790,45944,45790,45915,6084993.6854
2022-01-03 21:00:00+00:00,45914,45994,45817,45817,3014924.2618
2022-01-03 21:15:00+00:00,45817,46045,45817,46019,3626470.5079
2022-01-03 21:30:00+00:00,46018,46248,46018,46033,5982599.7692
2022-01-03 21:45:00+00:00,46033,46133,45972,45973,1701437.5014
2022-01-03 22:00:00+00:00,45972,46146,45972,46114,4378349.0151
2022-01-03 22:15:00+00:00,46114,46309,46075,46275,8915546.166
2022-01-03 22:30:00+00:00,46276,46433,46181,46251,3627231.0819
2022-01-03 22:45:00+00:00,46252,46297,46130,46224,6562704.2531
2022-01-03 23:00:00+00:00,46224,46448,46175,46380,7985796.9208
2022-01-03 23:15:00+00:00,46379,46461,46348,46414,3371656.3087
2022-01-03 23:30:00+00:00,46415,46567,46380,46529,4253624.3797
2022-01-03 23:45:00+00:00,46530,46552,46423,46445,791095.419
2022-01-04 00:00:00+00:00,46448,46519,46360,46397,3114369.326
2022-01-04 00:15:00+00:00,46407,46540,46249,46509,7490035.3763
2022-01-04 00:30:00+00:00,46501,46503,46286,46286,2634366.9736
2022-01-04 00:45:00+00:00,46287,46333,46166,46256,3113380.2036
2022-01-04 01:00:00+00:00,46256,46291,46176,46289,2189636.905
2022-01-04 01:15:00+00:00,46292,46399,46270,46352,4489255.2867
2022-01-04 01:30:00+00:00,46350,46350,46103,46131,2032913.6817
2022-01-04 01:45:00+00:00,46134,46204,46062,46074,2671286.0143
2022-01-04 02:00:00+00:00,46070,46150,45954,45979,7447582.2777
2022-01-04 02:15:00+00:00,45984,46152,45960,46148,3499213.724
2022-01-04 02:30:00+00:00,46149,46260,46085,46217,2906401.4685
2022-01-04 02:45:00+00:00,46206,46238,46105,46112,1058930.2821
2022-01-04 03:00:00+00:00,46116,46152,46036,46043,2181096.4617
2022-01-04 03:15:00+00:00,46042,46208,46024,46190,5429778.7034
2022-01-04 03:30:00+00:00,46195,46332,46195,46332,2908677.2433
2022-01-04 03:45:00+00:00,46343,46386,46310,46332,5467021.952
2022-01-04 04:00:00+00:00,46330,46396,46197,46261,5044997.1194
2022-01-04 04:15:00+00:00,46261,46335,46248,46335,1157138.9709
2022-01-04 04:30:00+00:00,46334,46416,46037,46161,8944313.3132
2022-01-04 04:45:00+00:00,46162,46210,46084,46105,5245977.7639
2022-01-04 05:00:00+00:00,46105,46165,46054,46154,1064205.6869
2022-01-04 05:15:00+00:00,46155,46295,46147,46289,2386681.0842
2022-01-04 05:30:00+00:00,46288,46289,46081,46107,3023684.2213
2022-01-04 05:45:00+00:00,46107,46162,46044,46157,813166.031
2022-01-04 06:00:00+00:00,46157,46254,46084,46208,4889814.0167
2022-01-04 06:15:00+00:00,46210,46290,46113,46276,1635049.2847
2022-01-04 06:30:00+00:00,46281,46336,46272,46313,2260208.9662
2022-01-04 06:45:00+00:00,46312,46390,46292,46373,2926834.7151
2022-01-04 07:00:00+00:00,46369,46467,46336,46354,2593333.2318
2022-01-04 07:15:00+00:00,46354,46500,46337,46474,3533763.4372
2022-01-04 07:30:00+00:00,46475,46545,46456,46512,3130140.454
2022-01-04 07:45:00+00:00,46512,46569,46471,46535,2040773.845
2022-01-04 08:00:00+00:00,46541,46680,46469,46630,6631895.692
2022-01-04 08:15:00+00:00,46640,46654,46530,46540,2156104.0351
2022-01-04 08:30:00+00:00,46541,46589,46493,46493,1947621.0443
2022-01-04 08:45:00+00:00,46494,46496,46400,46493,1510451.612
2022-01-04 09:00:00+00:00,46492,46594,46470,46510,3058283.7161
2022-01-04 09:15:00+00:00,46509,46560,46428,46448,4798266.9407
2022-01-04 09:30:00+00:00,46453,46453,46323,46378,2478283.9741
2022-01-04 09:45:00+00:00,46379,46421,46312,46347,1719545.6478
2022-01-04 10:00:00+00:00,46348,46385,46307,46346,2663315.84
2022-01-04 10:15:00+00:00,46366,46545,46366,46517,4742118.2086
2022-01-04 10:30:00+00:00,46517,46629,46443,46597,6208133.9442
2022-01-04 10:45:00+00:00,46596,46751,46585,46646,5584044.8589
2022-01-04 11:00:00+00:00,46634,46757,46634,46694,8095544.6486
2022-01-04 11:15:00+00:00,46697,46738,46633,46667,1586140.5778
2022-01-04 11:30:00+00:00,46666,46744,46636,46743,4462094.8293
2022-01-04 11:45:00+00:00,46735,46739,46679,46721,1174091.6603
2022-01-04 12:00:00+00:00,46731,46752,46607,46609,2641099.0535
2022-01-04 12:15:00+00:00,46608,46649,46530,46531,3691702.067
2022-01-04 12:30:00+00:00,46531,46576,46485,46534,1334919.7833
2022-01-04 12:45:00+00:00,46535,46645,46510,46645,1905778.1476
2022-01-04 13:00:00+00:00,46644,46662,46478,46482,2038220.9576
2022-01-04 13:15:00+00:00,46483,46899,46418,46871,9129231.664
2022-01-04 13:30:00+00:00,46876,46891,46743,46817,6296595.8957
2022-01-04 13:45:00+00:00,46816,47067,46816,46959,15910983.7201
2022-01-04 14:00:00+00:00,46959,47032,46829,46903,4651819.7762
2022-01-04 14:15:00+00:00,46902,46963,46842,46917,2413021.0209
2022-01-04 14:30:00+00:00,46915,47081,46915,47081,4435847.5032
2022-01-04 14:45:00+00:00,47098,47457,47097,47345,29621097.8015
2022-01-04 15:00:00+00:00,47335,47530,47327,47398,20451214.5202
2022-01-04 15:15:00+00:00,47399,47431,47261,47351,4516332.5743
2022-01-04 15:30:00+00:00,47353,47356,47032,47032,6916105.2436
2022-01-04 15:45:00+00:00,47032,47155,46862,46920,6517012.7244
2022-01-04 16:00:00+00:00,46934,46934,46746,46784,18436015.9107
2022-01-04 16:15:00+00:00,46780,46819,46658,46693,6394485.4705
2022-01-04 16:30:00+00:00,46693,46857,46673,46804,6203707.479
2022-01-04 16:45:00+00:00,46807,46874,46760,46768,4094988.5962
2022-01-04 17:00:00+00:00,46768,46822,46730,46816,2637257.8322
2022-01-04 17:15:00+00:00,46816,46988,46800,46830,5175556.5506
2022-01-04 17:30:00+00:00,46830,46919,46789,46885,2679848.6808
2022-01-04 17:45:00+00:00,46885,46885,46512,46555,7340602.8298
2022-01-04 18:00:00+00:00,46556,46704,46525,46656,4953872.0692
2022-01-04 18:15:00+00:00,46657,46699,46479,46479,2321608.9334
2022-01-04 18:30:00+00:00,46478,46478,45866,45981,32512181.8722
2022-01-04 18:45:00+00:00,45981,45981,45507,45727,30757413.6546
2022-01-04 19:00:00+00:00,45730,46441,45582,46322,36541602.5506
2022-01-04 19:15:00+00:00,46322,46438,46131,46173,13176780.6168
2022-01-04 19:30:00+00:00,46189,46282,46068,46114,3665517.2895
2022-01-04 19:45:00+00:00,46127,46184,45957,46047,5106794.2919
2022-01-04 20:00:00+00:00,46047,46227,45967,46181,8589531.6973
2022-01-04 20:15:00+00:00,46198,46422,46198,46421,6661810.13
2022-01-04 20:30:00+00:00,46410,46410,46280,46313,5211946.3641
2022-01-04 20:45:00+00:00,46312,46365,46233,46279,2524125.714
2022-01-04 21:00:00+00:00,46272,46273,46169,46202,4294499.9973
2022-01-04 21:15:00+00:00,46201,46209,46027,46138,6725136.484
2022-01-04 21:30:00+00:00,46126,46273,46113,46244,2918347.0535
2022-01-04 21:45:00+00:00,46234,46314,46181,46213,2188718.4632
2022-01-04 22:00:00+00:00,46213,46213,46101,46101,837580.0252
2022-01-04 22:15:00+00:00,46101,46165,45981,46124,3214251.652
2022-01-04 22:30:00+00:00,46125,46246,46125,46235,2128478.7783
2022-01-04 22:45:00+00:00,46234,46235,46056,46150,2502265.732
2022-01-04 23:00:00+00:00,46149,46149,45913,45930,5954614.3751
2022-01-04 23:15:00+00:00,45929,46083,45856,46025,7735492.9282
2022-01-04 23:30:00+00:00,46028,46035,45759,45812,7522653.8555
2022-01-04 23:45:00+00:00,45813,46000,45793,45843,2984967.1747
2022-01-05 00:00:00+00:00,45839,46031,45724,46010,10102184.0339
2022-01-05 00:15:00+00:00,46010,46100,45984,46001,6334792.7184
2022-01-05 00:30:00+00:00,46014,46222,46014,46181,4502602.5648
2022-01-05 00:45:00+00:00,46181,46289,46151,46268,2486406.552
2022-01-05 01:00:00+00:00,46269,46313,46214,46313,3384411.8111
2022-01-05 01:15:00+00:00,46312,46330,46186,46230,1462101.1736
2022-01-05 01:30:00+00:00,46231,46265,46164,46265,1953707.0163
2022-01-05 01:45:00+00:00,46265,46269,46125,46125,3723956.4965
2022-01-05 02:00:00+00:00,46122,46268,46121,46253,5247592.0376
2022-01-05 02:15:00+00:00,46253,46390,46253,46312,5508007.4028
2022-01-05 02:30:00+00:00,46295,46380,46294,46379,1850939.46
2022-01-05 02:45:00+00:00,46380,46380,46309,46309,3251299.8849
2022-01-05 03:00:00+00:00,46310,46481,46310,46454,4713329.8735
2022-01-05 03:15:00+00:00,46454,46557,46415,46415,5732151.6082
2022-01-05 03:30:00+00:00,46418,46450,46406,46412,2643343.1568
2022-01-05 03:45:00+00:00,46411,46492,46411,46430,902385.6755
2022-01-05 04:00:00+00:00,46431,46504,46390,46500,2084377.3721
2022-01-05 04:15:00+00:00,46500,46528,46461,46496,1816857.0895
2022-01-05 04:30:00+00:00,46496,46497,46369,46388,699069.5985
2022-01-05 04:45:00+00:00,46379,46453,46364,46406,3903992.6173
2022-01-05 05:00:00+00:00,46415,46416,46312,46312,791651.1976
2022-01-05 05:15:00+00:00,46313,46322,46270,46308,4034472.8234
2022-01-05 05:30:00+00:00,46308,46317,46257,46258,794450.6089
2022-01-05 05:45:00+00:00,46257,46326,46257,46315,884127.3967
2022-01-05 06:00:00+00:00,46314,46379,46265,46368,1537980.3134
2022-01-05 06:15:00+00:00,46368,46376,46309,46309,906367.1563
2022-01-05 06:30:00+00:00,46315,46431,46315,46376,773004.942
2022-01-05 06:45:00+00:00,46376,46466,46376,46465,595844.0227
2022-01-05 07:00:00+00:00,46466,46490,46421,46474,1207406.9747
2022-01-05 07:15:00+00:00,46473,46474,46372,46425,2890742.3177
2022-01-05 07:30:00+00:00,46424,46431,46362,46368,3490126.1604
2022-01-05 07:45:00+00:00,46367,46422,46355,46422,1424841.0035
2022-01-05 08:00:00+00:00,46422,46436,46317,46330,2398826.3322
2022-01-05 08:15:00+00:00,46330,46371,46284,46365,1117706.2403
2022-01-05 08:30:00+00:00,46365,46548,46342,46525,2239700.4793
2022-01-05 08:45:00+00:00,46524,46677,46524,46654,8609238.2469
2022-01-05 09:00:00+00:00,46654,46696,46591,46660,3352963.2354
2022-01-05 09:15:00+00:00,46660,46857,46645,46818,3699184.4573
2022-01-05 09:30:00+00:00,46819,46925,46770,46915,1476388.6287
2022-01-05 09:45:00+00:00,46915,46946,46794,46865,2960210.2177
2022-01-05 10:00:00+00:00,46871,47077,46871,46953,4620885.0212
2022-01-05 10:15:00+00:00,46953,46953,46778,46811,3483577.6732
2022-01-05 10:30:00+00:00,46811,46836,46721,46721,4059065.8405
2022-01-05 10:45:00+00:00,46722,46824,46722,46823,3255622.1145
2022-01-05 11:00:00+00:00,46824,46839,46629,46639,1852720.7625
2022-01-05 11:15:00+00:00,46639,46653,46466,46541,1924596.1489
2022-01-05 11:30:00+00:00,46547,46547,46161,46199,12066779.0335
2022-01-05 11:45:00+00:00,46200,46283,46130,46274,4684610.7599
2022-01-05 12:00:00+00:00,46273,46343,46120,46206,5960897.6429
2022-01-05 12:15:00+00:00,46199,46226,45977,46150,6545756.1211
2022-01-05 12:30:00+00:00,46154,46172,45915,46053,8400754.8509
2022-01-05 12:45:00+00:00,46061,46252,45938,46231,5169847.7574
2022-01-05 13:00:00+00:00,46230,46273,46119,46146,5261220.049
2022-01-05 13:15:00+00:00,46146,46390,46132,46375,3309742.6213
2022-01-05 13:30:00+00:00,46374,46457,46327,46363,3581598.7692
