time,open,high,low,close,volume
2023-01-01 22:00:00+00:00,16600.0,16605.0,16600.0,16605.0,77104.7054
2023-01-01 22:05:00+00:00,16605.0,16605.0,16600.0,16600.0,108715.0726
2023-01-01 22:10:00+00:00,16600.0,16600.0,16590.0,16591.0,477526.3743
2023-01-01 22:15:00+00:00,16590.0,16590.0,16583.0,16585.0,95173.8568
2023-01-01 22:20:00+00:00,16585.0,16592.0,16585.0,16591.0,101035.7729
2023-01-01 22:25:00+00:00,16591.0,16592.0,16588.0,16590.0,316034.6302
2023-01-01 22:30:00+00:00,16589.0,16590.0,16588.0,16588.0,142374.4619
2023-01-01 22:35:00+00:00,16588.0,16588.0,16587.0,16587.0,157906.4399
2023-01-01 22:40:00+00:00,16588.0,16592.0,16588.0,16591.0,277888.7296
2023-01-01 22:45:00+00:00,16590.0,16590.0,16589.0,16590.0,149273.5
2023-01-01 22:50:00+00:00,16590.0,16595.0,16590.0,16590.0,661838.2206
2023-01-01 22:55:00+00:00,16589.0,16594.0,16587.0,16594.0,177389.1939
2023-01-01 23:00:00+00:00,16594.0,16595.0,16593.0,16594.0,77963.9839
2023-01-01 23:05:00+00:00,16595.0,16608.0,16594.0,16608.0,374956.3843
2023-01-01 23:10:00+00:00,16607.0,16615.0,16607.0,16612.0,431202.9095
2023-01-01 23:15:00+00:00,16611.0,16614.0,16607.0,16610.0,260267.6171
2023-01-01 23:20:00+00:00,16610.0,16612.0,16609.0,16610.0,275887.4973
2023-01-01 23:25:00+00:00,16609.0,16609.0,16600.0,16600.0,351307.1514
2023-01-01 23:30:00+00:00,16601.0,16609.0,16601.0,16607.0,171087.9879
2023-01-01 23:35:00+00:00,16606.0,16606.0,16598.0,16605.0,825634.0869
2023-01-01 23:40:00+00:00,16605.0,16612.0,16604.0,16606.0,532063.1833
2023-01-01 23:45:00+00:00,16604.0,16604.0,16599.0,16600.0,155976.5497
2023-01-01 23:50:00+00:00,16600.0,16604.0,16599.0,16604.0,197182.018
2023-01-01 23:55:00+00:00,16604.0,16615.0,16604.0,16611.0,617173.6036
2023-01-02 00:00:00+00:00,16611.0,16620.0,16611.0,16615.0,542557.7133
2023-01-02 00:05:00+00:00,16617.0,16621.0,16612.0,16613.0,326825.6731
2023-01-02 00:10:00+00:00,16612.0,16612.0,16607.0,16607.0,38362.7
2023-01-02 00:15:00+00:00,16608.0,16608.0,16596.0,16596.0,519349.2682
2023-01-02 00:20:00+00:00,16595.0,16596.0,16592.0,16595.0,277698.1204
2023-01-02 00:25:00+00:00,16594.0,16594.0,16584.0,16584.0,422470.8237
2023-01-02 00:30:00+00:00,16584.0,16590.0,16580.0,16589.0,339961.7288
2023-01-02 00:35:00+00:00,16590.0,16591.0,16581.0,16582.0,127811.7818
2023-01-02 00:40:00+00:00,16580.0,16587.0,16580.0,16586.0,140937.217
2023-01-02 00:45:00+00:00,16587.0,16588.0,16587.0,16588.0,895.702
2023-01-02 00:50:00+00:00,16587.0,16587.0,16582.0,16582.0,90530.2774
2023-01-02 00:55:00+00:00,16580.0,16587.0,16578.0,16582.0,271720.3222
2023-01-02 01:00:00+00:00,16582.0,16582.0,16574.0,16574.0,347888.7522
2023-01-02 01:05:00+00:00,16576.0,16576.0,16549.0,16553.0,2975966.8952
