time,open,high,low,close,volume
2023-01-13 22:00:00+00:00,1455.5,1463.9,1455.2,1458.4,9443839.9893
2023-01-13 22:05:00+00:00,1458.6,1461.7,1455.0,1460.5,12051371.5936
2023-01-13 22:10:00+00:00,1460.4,1460.9,1457.4,1458.2,5601991.7782
2023-01-13 22:15:00+00:00,1457.9,1459.2,1456.0,1456.4,3181635.5104
2023-01-13 22:20:00+00:00,1456.4,1461.5,1456.1,1460.3,2387736.3672
2023-01-13 22:25:00+00:00,1460.0,1465.8,1458.6,1461.2,4923215.6121
2023-01-13 22:30:00+00:00,1461.2,1464.6,1458.1,1459.7,3139588.4563
2023-01-13 22:35:00+00:00,1460.0,1464.3,1460.0,1463.7,3342504.1648
2023-01-13 22:40:00+00:00,1464.2,1464.3,1460.8,1460.9,3486808.6371
2023-01-13 22:45:00+00:00,1460.9,1460.9,1451.3,1453.3,8058465.8743
2023-01-13 22:50:00+00:00,1453.3,1455.8,1448.2,1451.5,8341826.1292
2023-01-13 22:55:00+00:00,1451.3,1455.9,1451.3,1453.8,4074877.7716
2023-01-13 23:00:00+00:00,1453.6,1457.5,1453.0,1456.2,4641403.1214
2023-01-13 23:05:00+00:00,1456.6,1456.7,1454.6,1455.0,3256948.7611
2023-01-13 23:10:00+00:00,1455.1,1456.1,1449.9,1449.9,8190239.7908
2023-01-13 23:15:00+00:00,1450.3,1452.0,1448.1,1448.5,4551042.2853
2023-01-13 23:20:00+00:00,1448.6,1448.6,1442.4,1446.8,8864549.1933
2023-01-13 23:25:00+00:00,1447.1,1450.3,1447.1,1448.3,7528699.4773
2023-01-13 23:30:00+00:00,1448.4,1450.6,1448.4,1448.9,1434699.0666
2023-01-13 23:35:00+00:00,1449.1,1451.3,1448.8,1449.2,1640201.0704
2023-01-13 23:40:00+00:00,1449.1,1451.0,1449.0,1450.7,1206297.7639
2023-01-13 23:45:00+00:00,1450.8,1451.5,1448.1,1449.4,1267304.0355
2023-01-13 23:50:00+00:00,1449.0,1452.2,1448.8,1451.4,1762126.8937
2023-01-13 23:55:00+00:00,1451.4,1452.1,1450.4,1451.7,3076674.5769
2023-01-14 00:00:00+00:00,1451.7,1453.6,1449.6,1453.2,4347593.0942
2023-01-14 00:05:00+00:00,1453.2,1456.7,1451.9,1454.2,7337559.0438
2023-01-14 00:10:00+00:00,1454.2,1464.5,1453.5,1461.2,11019806.3201
2023-01-14 00:15:00+00:00,1461.5,1471.2,1456.9,1465.0,10759057.5709
2023-01-14 00:20:00+00:00,1465.0,1479.1,1464.6,1474.5,10723448.9914
2023-01-14 00:25:00+00:00,1474.1,1483.0,1473.4,1477.5,18484878.4104
2023-01-14 00:30:00+00:00,1477.9,1480.8,1473.2,1480.3,6950516.3828
2023-01-14 00:35:00+00:00,1480.3,1602.4,1474.5,1553.6,39817387.256
2023-01-14 00:40:00+00:00,1565.5,1637.0,1528.5,1563.6,37491087.9699
2023-01-14 00:45:00+00:00,1563.6,1576.5,1535.6,1546.8,37228127.0193
2023-01-14 00:50:00+00:00,1545.6,1552.4,1533.9,1549.3,16423948.3631
2023-01-14 00:55:00+00:00,1549.9,1552.4,1538.0,1540.5,15460453.7708
2023-01-14 01:00:00+00:00,1540.5,1550.5,1536.4,1549.2,11235591.8374
2023-01-14 01:05:00+00:00,1549.3,1561.5,1547.2,1550.8,9645751.8526
2023-01-14 01:10:00+00:00,1550.6,1552.2,1548.1,1551.7,6295727.2524
2023-01-14 01:15:00+00:00,1551.7,1562.9,1549.0,1560.2,5723985.9725
2023-01-14 01:20:00+00:00,1559.9,1561.5,1548.3,1554.3,6733644.38
2023-01-14 01:25:00+00:00,1554.0,1554.0,1538.3,1541.9,15046900.9481
2023-01-14 01:30:00+00:00,1541.7,1550.5,1538.2,1545.2,8816324.7856
2023-01-14 01:35:00+00:00,1545.0,1552.9,1545.0,1550.8,8131879.3023
2023-01-14 01:40:00+00:00,1550.9,1554.4,1547.7,1549.5,6131502.3996
2023-01-14 01:45:00+00:00,1549.4,1551.8,1545.2,1551.8,5944869.7764
2023-01-14 01:50:00+00:00,1551.9,1553.7,1549.2,1551.0,3615307.7414
2023-01-14 01:55:00+00:00,1550.7,1555.0,1550.7,1553.4,4112125.8363
2023-01-14 02:00:00+00:00,1553.5,1560.3,1552.3,1552.8,5095677.0667
2023-01-14 02:05:00+00:00,1552.9,1558.3,1551.2,1557.8,3756312.1494
2023-01-14 02:10:00+00:00,1557.3,1561.5,1555.1,1559.8,6100778.6079
2023-01-14 02:15:00+00:00,1559.6,1561.9,1553.0,1556.0,5161189.1119
2023-01-14 02:20:00+00:00,1556.0,1560.0,1552.0,1558.2,4977222.0349
2023-01-14 02:25:00+00:00,1558.3,1560.1,1556.4,1557.0,3149674.684
2023-01-14 02:30:00+00:00,1557.0,1561.7,1556.9,1560.8,3688680.3932
2023-01-14 02:35:00+00:00,1560.9,1562.0,1558.3,1561.4,3682325.7725
2023-01-14 02:40:00+00:00,1561.4,1562.4,1558.2,1559.0,3120777.3027
2023-01-14 02:45:00+00:00,1559.1,1560.3,1555.0,1559.6,5534503.7747
2023-01-14 02:50:00+00:00,1559.4,1560.9,1555.8,1558.2,3868027.5783
2023-01-14 02:55:00+00:00,1558.2,1559.3,1557.3,1559.0,1384358.3368
2023-01-14 03:00:00+00:00,1559.2,1560.0,1558.0,1560.0,1784051.3476
2023-01-14 03:05:00+00:00,1560.0,1561.0,1558.3,1559.6,2377363.2455
2023-01-14 03:10:00+00:00,1559.9,1560.6,1547.0,1553.2,9045696.6704
2023-01-14 03:15:00+00:00,1552.9,1555.6,1552.8,1553.8,2907259.2348
2023-01-14 03:20:00+00:00,1553.6,1556.6,1553.2,1555.2,1826159.402
