time,open,high,low,close,volume
2022-08-19 00:00:00+00:00,1846.4,1848,1830,1832.8,9655975.24
2022-08-19 00:15:00+00:00,1833.9,1837,1812,1824.1,14776831.7329
2022-08-19 00:30:00+00:00,1823.9,1828.6,1816.8,1828.3,6010274.72
2022-08-19 00:45:00+00:00,1828.2,1837.3,1825.1,1826.1,8771605.4965
2022-08-19 01:00:00+00:00,1826,1827,1815.3,1818,4439684.3449
2022-08-19 01:15:00+00:00,1818.6,1823.5,1806.7,1807.5,7616906.6565
2022-08-19 01:30:00+00:00,1808.6,1820.6,1807.5,1813.4,7563122.5111
2022-08-19 01:45:00+00:00,1812.9,1817.3,1807.1,1816.7,3562659.9597
2022-08-19 02:00:00+00:00,1815.6,1820.9,1811.9,1819.5,3501172.1542
2022-08-19 02:15:00+00:00,1819.4,1828.2,1818.1,1825.3,4790422.7243
2022-08-19 02:30:00+00:00,1824.5,1827.6,1818.3,1821.9,3033180.6099
2022-08-19 02:45:00+00:00,1821.9,1826.8,1821.9,1825.2,1532216.8757
2022-08-19 03:00:00+00:00,1824.5,1825.8,1816.8,1818.7,1828594.5414
2022-08-19 03:15:00+00:00,1818.5,1823.2,1817.6,1821.4,2573888.4677
2022-08-19 03:30:00+00:00,1821.4,1825,1820.5,1822,3802734.8062
2022-08-19 03:45:00+00:00,1822,1822.7,1818.6,1819,1484495.7839
2022-08-19 04:00:00+00:00,1818.2,1820.8,1813.8,1819.2,1940734.808
2022-08-19 04:15:00+00:00,1819.2,1823.5,1817.7,1821.9,1221473.7338
2022-08-19 04:30:00+00:00,1822.4,1825,1819.4,1819.6,648203.6655
2022-08-19 04:45:00+00:00,1820.3,1822.2,1818.3,1819.1,948819.0759
2022-08-19 05:00:00+00:00,1818.6,1823.1,1817.4,1821.1,2361219.9651
2022-08-19 05:15:00+00:00,1821.3,1824,1819.6,1820.7,555362.64
2022-08-19 05:30:00+00:00,1820.9,1821,1816.1,1816.5,746883.1457
2022-08-19 05:45:00+00:00,1816.5,1819.3,1810.1,1817.4,2980969.8314
2022-08-19 06:00:00+00:00,1817.2,1817.8,1811.3,1811.6,3452630.7141
2022-08-19 06:15:00+00:00,1812.4,1812.6,1805.8,1808.8,5825236.507
2022-08-19 06:30:00+00:00,1808.8,1811.1,1722,1759.9,67616308.0267
2022-08-19 06:45:00+00:00,1759.5,1759.5,1745.2,1749.2,25174029.4847
2022-08-19 07:00:00+00:00,1748.9,1763.9,1745.3,1749.5,15031402.1582
2022-08-19 07:15:00+00:00,1749.4,1750.9,1733,1739.9,14256203.3046
2022-08-19 07:30:00+00:00,1740,1746.7,1736.9,1744.4,15158417.3286
2022-08-19 07:45:00+00:00,1744.6,1752.4,1741.2,1745,34101197.4173
2022-08-19 08:00:00+00:00,1745.6,1745.6,1727.7,1735.6,16650235.8053
2022-08-19 08:15:00+00:00,1735.7,1737.6,1723.9,1728.9,8330384.1819
2022-08-19 08:30:00+00:00,1728.5,1741.1,1722,1739,8617250.7636
2022-08-19 08:45:00+00:00,1739,1743.2,1735.2,1737.3,6346659.536
2022-08-19 09:00:00+00:00,1737.3,1738.5,1728.8,1732.4,5914249.834
2022-08-19 09:15:00+00:00,1732.3,1737.7,1728.2,1736.2,5230996.6928
2022-08-19 09:30:00+00:00,1736.4,1743.2,1732.7,1736.6,4956763.1967
2022-08-19 09:45:00+00:00,1736.4,1742.5,1733.5,1738,4349517.9965
2022-08-19 10:00:00+00:00,1738,1741.5,1734.8,1737.1,4761076.0747
2022-08-19 10:15:00+00:00,1737.1,1743.3,1737.1,1739,2363966.8447
2022-08-19 10:30:00+00:00,1739,1740,1732.2,1734.7,2095599.8327
2022-08-19 10:45:00+00:00,1734.6,1735.5,1727.8,1731.1,2460106.8773
2022-08-19 11:00:00+00:00,1730.4,1731.6,1707,1720,9601546.8245
2022-08-19 11:15:00+00:00,1720.2,1726,1711.9,1712.4,6021947.1762
2022-08-19 11:30:00+00:00,1712.2,1719.6,1682,1701.6,29757098.3341
2022-08-19 11:45:00+00:00,1701.6,1710,1700.5,1707.9,11171529.1594
2022-08-19 12:00:00+00:00,1707.7,1707.8,1694,1697.4,8975092.8624
2022-08-19 12:15:00+00:00,1697,1706.5,1690.8,1693.3,4790859.9731
2022-08-19 12:30:00+00:00,1693.4,1704,1675.7,1700.7,15795731.8478
2022-08-19 12:45:00+00:00,1701.6,1706.4,1697.9,1700.8,12196869.969
2022-08-19 13:00:00+00:00,1700.8,1701,1694.3,1698,5783609.7764
2022-08-19 13:15:00+00:00,1697.5,1705.4,1696.4,1700,7641750.5693
2022-08-19 13:30:00+00:00,1699.9,1704.1,1690.2,1691.9,12878329.2514
2022-08-19 13:45:00+00:00,1692,1692.9,1685.5,1690.1,11804115.8735
2022-08-19 14:00:00+00:00,1690.2,1696.4,1686.7,1687.9,7446647.5122
2022-08-19 14:15:00+00:00,1688,1699.8,1687.8,1699.7,11622166.4273
2022-08-19 14:30:00+00:00,1699.3,1705,1695,1698.2,9775992.8539
2022-08-19 14:45:00+00:00,1698,1701.2,1690.1,1692.4,9227844.8469
2022-08-19 15:00:00+00:00,1692.4,1695.6,1688,1695.6,7825615.2386
2022-08-19 15:15:00+00:00,1694.7,1697.1,1691,1694.2,5317572.2954
2022-08-19 15:30:00+00:00,1694.6,1698.6,1690.2,1696.9,5321578.927
2022-08-19 15:45:00+00:00,1697,1702.8,1696.4,1698.1,6158184.0809
2022-08-19 16:00:00+00:00,1698.2,1702.3,1693.8,1698.8,5346884.5128
2022-08-19 16:15:00+00:00,1698,1714.3,1696.2,1708.4,17378641.3669
2022-08-19 16:30:00+00:00,1708.5,1726.2,1707,1721.4,15336505.4558
2022-08-19 16:45:00+00:00,1721,1722.7,1713.5,1718.2,8826445.8199
2022-08-19 17:00:00+00:00,1718.5,1726,1718.5,1724,5530394.7592
2022-08-19 17:15:00+00:00,1723.9,1724.6,1709.9,1714.4,6791434.0627
2022-08-19 17:30:00+00:00,1714.4,1714.4,1706.4,1710,6899225.2266
2022-08-19 17:45:00+00:00,1708.8,1711.6,1702.9,1706.5,5271888.6736
2022-08-19 18:00:00+00:00,1706.3,1708,1690.6,1691.8,12744399.7415
2022-08-19 18:15:00+00:00,1692.7,1700.7,1690.9,1699.7,3530082.5952
2022-08-19 18:30:00+00:00,1699.9,1702.4,1694.9,1701.4,7530147.4921
2022-08-19 18:45:00+00:00,1701.1,1704.6,1695.4,1699.7,3878573.2515
2022-08-19 19:00:00+00:00,1699.7,1701.2,1680.4,1694.6,15877156.6243
2022-08-19 19:15:00+00:00,1694.7,1711.3,1694.1,1708.5,9542848.7376
2022-08-19 19:30:00+00:00,1708.9,1712,1702.4,1705.3,6838447.2391
2022-08-19 19:45:00+00:00,1705.3,1707,1700.3,1701.1,4081579.967
2022-08-19 20:00:00+00:00,1701.3,1706.1,1695.4,1699.3,5218043.9271
2022-08-19 20:15:00+00:00,1699.5,1702.2,1691,1691.8,5664295.5024
2022-08-19 20:30:00+00:00,1692.7,1694.3,1681.8,1683.2,12114157.1609
2022-08-19 20:45:00+00:00,1683.5,1692,1681.2,1686.7,7149524.7267
2022-08-19 21:00:00+00:00,1687.3,1691,1681.9,1688.2,12232639.9359
2022-08-19 21:15:00+00:00,1688.1,1690.8,1683.2,1687,4217591.8873
2022-08-19 21:30:00+00:00,1687,1688,1684.7,1686,1110824.5026
2022-08-19 21:45:00+00:00,1685.6,1685.6,1627,1647.8,38653172.1825
2022-08-19 22:00:00+00:00,1647.2,1665.7,1640.3,1664.8,27490757.1132
2022-08-19 22:15:00+00:00,1664.9,1664.9,1643.6,1646.6,11979500.622
2022-08-19 22:30:00+00:00,1646.4,1646.6,1616.7,1628.9,27840674.479
2022-08-19 22:45:00+00:00,1629,1630.1,1609.2,1619.8,13442578.2072
2022-08-19 23:00:00+00:00,1619.3,1629.8,1605.6,1616,18756779.6158
2022-08-19 23:15:00+00:00,1615.9,1627,1611,1623.6,6512942.5689
2022-08-19 23:30:00+00:00,1623.2,1627.3,1609.4,1613,6791013.3912
2022-08-19 23:45:00+00:00,1613,1616.5,1602.8,1608.6,10764113.2954
2022-08-20 00:00:00+00:00,1608.5,1624,1607.4,1621,11236263.5995
2022-08-20 00:15:00+00:00,1621.5,1629,1619.6,1626.8,5347802.9299
2022-08-20 00:30:00+00:00,1626.8,1639.6,1626.4,1636.4,5914312.301
2022-08-20 00:45:00+00:00,1634.9,1636.4,1621.7,1624.5,5145664.4635
2022-08-20 01:00:00+00:00,1624,1632,1623.2,1628.6,1536554.9611
2022-08-20 01:15:00+00:00,1628.8,1631.4,1625.4,1628.4,1340820.9386
2022-08-20 01:30:00+00:00,1628.2,1633.3,1615.4,1615.5,6905564.003
2022-08-20 01:45:00+00:00,1615.5,1622.6,1615.5,1617.8,6681832.3267
2022-08-20 02:00:00+00:00,1617.8,1626,1617.3,1625.5,3719287.2933
2022-08-20 02:15:00+00:00,1625.7,1629.9,1624.4,1628.8,3421479.6407
2022-08-20 02:30:00+00:00,1629,1633.6,1625.1,1631.8,6514062.7002
2022-08-20 02:45:00+00:00,1632.1,1636.5,1626.9,1629.1,3480946.3694
2022-08-20 03:00:00+00:00,1629,1634,1628.1,1629.5,1670590.8883
2022-08-20 03:15:00+00:00,1629.7,1631.6,1622.8,1626.9,4404245.7142
2022-08-20 03:30:00+00:00,1626.9,1631.9,1626,1626,1557179.8539
2022-08-20 03:45:00+00:00,1626.2,1633.9,1622.8,1628.5,2527439.5111
2022-08-20 04:00:00+00:00,1628.3,1633,1626,1630.8,3451679.1998
2022-08-20 04:15:00+00:00,1630.8,1631,1625.5,1627,1914640.9806
2022-08-20 04:30:00+00:00,1626.6,1630,1625.7,1628.4,2120564.1178
2022-08-20 04:45:00+00:00,1628.5,1654.4,1628.5,1648.2,14047126.6297
2022-08-20 05:00:00+00:00,1648.2,1649.2,1628.8,1632.5,5629513.5712
2022-08-20 05:15:00+00:00,1632.6,1648.9,1632.5,1646.8,4924536.7614
2022-08-20 05:30:00+00:00,1646.8,1646.8,1640.4,1641.1,1918009.7949
2022-08-20 05:45:00+00:00,1640.9,1643.3,1634,1635.4,1929717.5641
2022-08-20 06:00:00+00:00,1635.3,1638.3,1633.2,1635.8,3546463.7606
2022-08-20 06:15:00+00:00,1635.7,1642,1632.7,1640,2256304.4748
2022-08-20 06:30:00+00:00,1640,1643.2,1638,1640.8,1073090.0277
2022-08-20 06:45:00+00:00,1640.6,1652.4,1640.6,1651.1,2560489.6908
2022-08-20 07:00:00+00:00,1651.1,1652.9,1646.3,1647,1502528.7216
2022-08-20 07:15:00+00:00,1647,1649.3,1644.2,1647.2,1161505.7891
2022-08-20 07:30:00+00:00,1647.4,1656.8,1644.4,1647.2,3413734.1555
2022-08-20 07:45:00+00:00,1647.2,1650.4,1645.5,1647.8,2526148.6458
2022-08-20 08:00:00+00:00,1647.6,1649.9,1644.3,1644.9,5182047.0557
2022-08-20 08:15:00+00:00,1645,1648.3,1643.9,1647,765504.7164
2022-08-20 08:30:00+00:00,1646.7,1647,1637.7,1639.2,1608365.9017
2022-08-20 08:45:00+00:00,1639.1,1641.5,1636.3,1636.9,1560996.8239
2022-08-20 09:00:00+00:00,1637.1,1638,1628.2,1630.6,3506697.2359
2022-08-20 09:15:00+00:00,1630.5,1634.8,1629,1633,2479189.8898
2022-08-20 09:30:00+00:00,1633.3,1637.4,1632.6,1636.8,920229.7874
2022-08-20 09:45:00+00:00,1636.8,1638,1635,1635.8,520160.2953
2022-08-20 10:00:00+00:00,1635.3,1635.8,1622.5,1630.7,7743545.9384
2022-08-20 10:15:00+00:00,1630.9,1631.1,1625.5,1627.2,1241384.8181
2022-08-20 10:30:00+00:00,1627.2,1628.6,1616.9,1623.7,3554340.6177
2022-08-20 10:45:00+00:00,1623.7,1635.1,1623.7,1632,4579543.2419
2022-08-20 11:00:00+00:00,1631.7,1634.4,1629.2,1632.2,3320106.2615
2022-08-20 11:15:00+00:00,1632.1,1636.2,1630.3,1634.1,1579393.8289
2022-08-20 11:30:00+00:00,1634.2,1636,1631.5,1635.5,1048510.6307
2022-08-20 11:45:00+00:00,1635.3,1637.3,1631,1631.4,911887.7984
2022-08-20 12:00:00+00:00,1631.4,1633.5,1624.8,1630.1,2148837.6142
2022-08-20 12:15:00+00:00,1630.3,1633.7,1625.4,1633.4,1314465.8474
2022-08-20 12:30:00+00:00,1633.7,1635.8,1629.5,1629.9,2223857.609
2022-08-20 12:45:00+00:00,1630.2,1631.6,1626.1,1627.2,977701.8716
2022-08-20 13:00:00+00:00,1627.6,1630,1625.4,1627,1334665.473
2022-08-20 13:15:00+00:00,1626,1631.9,1624.4,1631.3,2420354.9347
2022-08-20 13:30:00+00:00,1631.2,1633.7,1626.9,1627.7,3578154.8505
2022-08-20 13:45:00+00:00,1627.7,1639.7,1627.3,1636.4,5129457.0221
2022-08-20 14:00:00+00:00,1636.7,1644.1,1636.5,1639.8,4149912.711
2022-08-20 14:15:00+00:00,1639.5,1643,1634,1637.2,6185917.774
2022-08-20 14:30:00+00:00,1637.1,1637.4,1630.4,1635.4,2012706.1503
2022-08-20 14:45:00+00:00,1635.3,1635.7,1631.4,1634.3,1376068.1705
2022-08-20 15:00:00+00:00,1633.7,1635.2,1625.6,1632.3,4357625.8975
2022-08-20 15:15:00+00:00,1632.2,1633.7,1628.8,1630.7,951034.307
2022-08-20 15:30:00+00:00,1630.5,1632.7,1627.1,1631.5,1116921.4499
2022-08-20 15:45:00+00:00,1631.8,1638,1631.8,1635.2,1429370.5604
2022-08-20 16:00:00+00:00,1635.1,1639.9,1633.7,1635.7,4842310.5433
2022-08-20 16:15:00+00:00,1636.2,1638.5,1632.1,1636.7,1694392.4879
2022-08-20 16:30:00+00:00,1636.5,1636.8,1619,1627.8,6881580.0816
2022-08-20 16:45:00+00:00,1627.9,1629.9,1616,1619.1,4519014.5245
2022-08-20 17:00:00+00:00,1619.5,1622.3,1608.6,1611,9008076.6859
2022-08-20 17:15:00+00:00,1611.3,1623.3,1604.8,1622.9,10739242.9276
2022-08-20 17:30:00+00:00,1623.7,1631.2,1620,1620.1,6112014.1537
2022-08-20 17:45:00+00:00,1621.6,1624,1616.8,1616.8,2535764.9505
2022-08-20 18:00:00+00:00,1616.7,1622.9,1614.9,1617.2,3729228.1711
